#host-protein-ID,NCBI-gene-ID,disease-ID,disease-ID-NCI,disease-name
2104,2811,612227,11849,Diabetes Mellitus
2104,2811,600771,13336,Dwarfism
2104,2811,132500,14591,Epistaxis
2104,2811,98878,19069,Hemophilia A
2104,2811,603813,20443,Hypercholesterolemia
2104,2811,90050,35344,Retinopathy of Prematurity
2104,2811,614979,38002,Splenomegaly
2104,2811,617441,40034,Thrombocytopenia
2104,2811,903,42974,von Willebrand Disease
2104,2811,107320,85278,Antiphospholipid Syndrome
2104,2811,612336,398623,Thrombophilia
2104,2811,3002,398650,Immune thrombocytopenic purpura
2104,2811,610947,1956346,Coronary Artery Disease
2105,2812,274,5129,Bernard-Soulier Syndrome
2105,2812,110150,5745,Blepharoptosis
2105,2812,2014,8925,Cleft Palate
2105,2812,132500,14591,Epistaxis
2105,2812,617912,18798,Congenital Heart Defects
2105,2812,601198,20598,Hypocalcemia
2105,2812,307700,20626,Hypoparathyroidism
2105,2812,3303,39685,Tetralogy of Fallot
2105,2812,617441,40034,Thrombocytopenia
2105,2812,2867,349588,Short stature
2105,2812,187350,423113,Telecanthus
2105,2812,618412,557874,Global developmental delay
2105,2812,600117,973461,Dysphasia
2105,2812,605249,1854520,SEBASTIAN SYNDROME
2106,2813,617056,235419,hyperuricemic nephropathy
2107,2814,274,5129,Bernard-Soulier Syndrome
2107,2814,617441,40034,Thrombocytopenia
2108,2815,274,5129,Bernard-Soulier Syndrome
2108,2815,132500,14591,Epistaxis
2108,2815,617441,40034,Thrombocytopenia
2108,2815,3002,398650,Immune thrombocytopenic purpura
2108,2815,605249,1854520,SEBASTIAN SYNDROME
2109,2817,69,2726,Amyloidosis
2109,2817,180300,3873,Rheumatoid Arthritis
2109,2817,337,16037,Fibrodysplasia Ossificans Progressiva
2109,2817,181500,36341,Schizophrenia
2110,2819,603813,20443,Hypercholesterolemia
2110,2819,145750,20557,Hypertriglyceridemia
2110,2819,613886,28754,Obesity
2110,2819,912,43459,Zellweger Syndrome
2110,2819,2867,349588,Short stature
2111,2820,618221,25362,Mental Retardation
2111,2820,259750,29456,Osteoporosis
2111,2820,215700,175683,Citrullinemia
2111,2820,3080,3714756,Intellectual Disability
2112,2821,616860,2871,Anemia
2112,2821,208060,3850,Arteriosclerosis
2112,2821,108100,3864,Arthritis
2112,2821,180300,3873,Rheumatoid Arthritis
2112,2821,209010,4153,Atherosclerosis
2112,2821,94122,7758,Cerebellar Ataxia
2112,2821,145750,20557,Hypertriglyceridemia
2112,2821,447,24790,Paroxysmal nocturnal hemoglobinuria
2112,2821,615848,25202,melanoma
2112,2821,618221,25362,Mental Retardation
2112,2821,668,29463,Osteosarcoma
2112,2821,790,35335,Retinoblastoma
2112,2821,614979,38002,Splenomegaly
2112,2821,107320,85278,Antiphospholipid Syndrome
2112,2821,155240,549473,Thyroid carcinoma
2112,2821,615083,1527249,Colorectal Cancer
2112,2821,610293,1853205,Glycosylphosphatidylinositol deficiency
2112,2821,2134,2931788,Atypical Hemolytic Uremic Syndrome
2112,2821,275766,3203102,Idiopathic pulmonary arterial hypertension
2112,2821,3080,3714756,Intellectual Disability
2113,2822,615848,25202,melanoma
2113,2822,31150,39292,Tangier Disease
2114,2823,181500,36341,Schizophrenia
2114,2823,167870,1868649,PANIC DISORDER 1
10011,28232,168600,30567,Parkinson Disease
10011,28232,181500,36341,Schizophrenia
10012,28234,616860,2871,Anemia
10012,28234,617049,8370,Cholestasis
10012,28234,615028,14527,Epidermolysis Bullosa
10012,28234,237900,20433,Hyperbilirubinemia
10012,28234,617014,27947,Neutropenia
10012,28234,260480,30305,Pancreatitis
10012,28234,617441,40034,Thrombocytopenia
10012,28234,3389,41296,Tuberculosis
10012,28234,3111,220991,Rotor Syndrome
10012,28234,615083,1527249,Colorectal Cancer
10012,28234,215600,1623038,Cirrhosis
10012,28234,617075,2931822,Nasopharyngeal carcinoma
2115,2824,360,17636,Glioblastoma
2115,2824,618404,23520,Leukodystrophy
2115,2824,702,205711,Pelizaeus-Merzbacher Disease
2117,2826,108100,3864,Arthritis
2117,2826,180300,3873,Rheumatoid Arthritis
2117,2826,603165,11603,Dermatitis
2117,2826,537,14518,Toxic Epidermal Necrolysis
2117,2826,360,17636,Glioblastoma
2117,2826,208230,22408,Arthropathy
2117,2826,615848,25202,melanoma
2117,2826,254400,26948,Mycosis Fungoides
2117,2826,36426,38325,Stevens-Johnson Syndrome
19742,282616,600807,4096,Asthma
19743,282617,616860,2871,Anemia
19743,282617,600807,4096,Asthma
19743,282617,2145,10278,Craniosynostosis
19743,282617,612227,11849,Diabetes Mellitus
19743,282617,98878,19069,Hemophilia A
19743,282617,208230,22408,Arthropathy
19743,282617,615848,25202,melanoma
19743,282617,126200,26769,Multiple Sclerosis
19743,282617,613886,28754,Obesity
19743,282617,181500,36341,Schizophrenia
19743,282617,187550,39730,Thalassemia
19743,282617,617441,40034,Thrombocytopenia
19743,282617,3389,41296,Tuberculosis
19743,282617,192310,42384,Vasculitis
19743,282617,70567,206698,Cholangiocarcinoma
19743,282617,613845,740394,Hyperuricemia
19743,282617,215600,1623038,Cirrhosis
19743,282617,608189,1842402,TROPICAL CALCIFIC PANCREATITIS
19744,282618,108100,3864,Arthritis
19744,282618,180300,3873,Rheumatoid Arthritis
19744,282618,600807,4096,Asthma
19744,282618,208230,22408,Arthropathy
19744,282618,91546,24198,Lyme Disease
19744,282618,160750,27121,Myositis
2118,2827,399,20179,Huntington Disease
2118,2827,126200,26769,Multiple Sclerosis
2118,2827,881,41408,Turner Syndrome
19748,282706,181500,36341,Schizophrenia
19748,282706,309200,1839839,MAJOR AFFECTIVE DISORDER 2
19748,282706,125480,1852197,MAJOR AFFECTIVE DISORDER 1
19761,282808,29073,26764,Multiple Myeloma
19761,282808,3080,3714756,Intellectual Disability
19762,282809,617024,28077,Night Blindness
19762,282809,791,35334,Retinitis Pigmentosa
19762,282809,304030,730290,Cone dystrophy
19763,282890,180300,3873,Rheumatoid Arthritis
2120,2829,33276,36220,Kaposi Sarcoma
10013,28299,605027,24299,Lymphoma
10013,28299,29073,26764,Multiple Myeloma
19770,282991,29073,26764,Multiple Myeloma
19770,282991,254700,27022,Myeloproliferative disease
19770,282991,612336,398623,Thrombophilia
19771,282996,617280,4238,Atrial Fibrillation
19771,282996,217607,340427,Familial dilated cardiomyopathy
246,283,803,2736,Amyotrophic Lateral Sclerosis
246,283,108100,3864,Arthritis
246,283,180300,3873,Rheumatoid Arthritis
246,283,600807,4096,Asthma
246,283,144700,7134,Renal Cell Carcinoma
246,283,908,16667,Fragile X Syndrome
246,283,360,17636,Glioblastoma
246,283,601626,23418,leukemia
246,283,605027,24299,Lymphoma
246,283,615848,25202,melanoma
246,283,2495,25286,Meningioma
246,283,29073,26764,Multiple Myeloma
246,283,618291,26847,Spinal Muscular Atrophy
246,283,635,27819,Neuroblastoma
246,283,168600,30567,Parkinson Disease
246,283,178200,33999,Pterygium
246,283,615083,1527249,Colorectal Cancer
246,283,105400,1862939,AMYOTROPHIC LATERAL SCLEROSIS 1
10020,28309,616860,2871,Anemia
10020,28309,98375,2880,Autoimmune hemolytic anemia
10020,28309,180300,3873,Rheumatoid Arthritis
10020,28309,2145,10278,Craniosynostosis
10020,28309,601626,23418,leukemia
10020,28309,605027,24299,Lymphoma
10020,28309,29073,26764,Multiple Myeloma
10020,28309,126200,26769,Multiple Sclerosis
10020,28309,3002,398650,Immune thrombocytopenic purpura
19781,283092,144700,7134,Renal Cell Carcinoma
2122,2831,618511,442874,Neuropathy
19785,283106,601626,23418,leukemia
19790,283120,180300,3873,Rheumatoid Arthritis
19790,283120,600807,4096,Asthma
19790,283120,116,4903,Beckwith-Wiedemann Syndrome
19790,283120,275355,7137,Squamous cell carcinoma
19790,283120,586,10674,Cystic Fibrosis
19790,283120,2495,25286,Meningioma
19790,283120,254700,27022,Myeloproliferative disease
19790,283120,654,27708,Nephroblastoma
19790,283120,613886,28754,Obesity
19790,283120,739,32897,Prader-Willi Syndrome
19790,283120,603233,33806,Pseudohypoparathyroidism
19790,283120,790,35335,Retinoblastoma
19790,283120,312780,175693,Russell-Silver syndrome
19790,283120,1501,206686,Adrenocortical carcinoma
19790,283120,98850,1112486,Aggressive Systemic Mastocytosis
19790,283120,617075,2931822,Nasopharyngeal carcinoma
19792,283130,615848,25202,melanoma
19793,283131,275355,7137,Squamous cell carcinoma
19793,283131,399,20179,Huntington Disease
19793,283131,520,23487,Acute Promyelocytic Leukemia
19793,283131,605027,24299,Lymphoma
19793,283131,615083,1527249,Colorectal Cancer
19796,283149,618357,14544,Epilepsy
19796,283149,615083,1527249,Colorectal Cancer
19797,283150,635,27819,Neuroblastoma
19797,283150,668,29463,Osteosarcoma
19808,283208,2032,1800706,Idiopathic Pulmonary Fibrosis
19810,283212,144700,7134,Renal Cell Carcinoma
19811,283219,616,25149,Medulloblastoma
19817,283237,181500,36341,Schizophrenia
19824,283297,846,2312,alpha-Thalassemia
19824,283297,616860,2871,Anemia
19824,283297,208060,3850,Arteriosclerosis
19824,283297,209010,4153,Atherosclerosis
19824,283297,226810,7570,Celiac Disease
19824,283297,612227,11849,Diabetes Mellitus
19824,283297,131400,14457,Eosinophilia
19824,283297,673,24530,Malaria
19824,283297,168600,30567,Parkinson Disease
19824,283297,181500,36341,Schizophrenia
19824,283297,610947,1956346,Coronary Artery Disease
2124,2833,609122,2940,Aneurysm
2124,2833,617349,3486,Aortic Aneurysm
2124,2833,108100,3864,Arthritis
2124,2833,180300,3873,Rheumatoid Arthritis
2124,2833,600807,4096,Asthma
2124,2833,209010,4153,Atherosclerosis
2124,2833,109650,4943,Behcet Syndrome
2124,2833,144700,7134,Renal Cell Carcinoma
2124,2833,275355,7137,Squamous cell carcinoma
2124,2833,226810,7570,Celiac Disease
2124,2833,603165,11603,Dermatitis
2124,2833,612227,11849,Diabetes Mellitus
2124,2833,1915,15923,Fetal Alcohol Syndrome
2124,2833,360,17636,Glioblastoma
2124,2833,139393,18378,Guillain-Barre Syndrome
2124,2833,601626,23418,leukemia
2124,2833,151620,23646,Lichen Planus
2124,2833,109720,23892,Biliary cirrhosis
2124,2833,605027,24299,Lymphoma
2124,2833,673,24530,Malaria
2124,2833,615848,25202,melanoma
2124,2833,29073,26764,Multiple Myeloma
2124,2833,126200,26769,Multiple Sclerosis
2124,2833,589,26896,Myasthenia Gravis
2124,2833,613886,28754,Obesity
2124,2833,668,29463,Osteosarcoma
2124,2833,178500,34069,Pulmonary Fibrosis
2124,2833,797,36202,Sarcoidosis
2124,2833,33276,36220,Kaposi Sarcoma
2124,2833,397,39483,Giant Cell Arteritis
2124,2833,192310,42384,Vasculitis
2124,2833,37202,282488,Interstitial Cystitis
2124,2833,3002,398650,Immune thrombocytopenic purpura
2124,2833,600263,850666,helicobacter pylori infection
2124,2833,615083,1527249,Colorectal Cancer
2124,2833,2032,1800706,Idiopathic Pulmonary Fibrosis
2124,2833,610947,1956346,Coronary Artery Disease
2124,2833,617075,2931822,Nasopharyngeal carcinoma
19829,283316,615848,25202,melanoma
19836,283358,615083,1527249,Colorectal Cancer
2125,2834,613886,28754,Obesity
19857,283450,612227,11849,Diabetes Mellitus
19857,283450,610947,1956346,Coronary Artery Disease
19858,283455,613886,28754,Obesity
19859,283458,601626,23418,leukemia
19860,283459,145750,20557,Hypertriglyceridemia
19863,283463,600807,4096,Asthma
19871,283489,617626,16048,Fibromatosis
19871,283489,300813,1261473,Sarcoma
19871,283489,3080,3714756,Intellectual Disability
2126,2835,613886,28754,Obesity
19875,283518,605027,24299,Lymphoma
19875,283518,29073,26764,Multiple Myeloma
19906,283652,614740,7117,Basal cell carcinoma
19906,283652,275355,7137,Squamous cell carcinoma
19906,283652,615848,25202,melanoma
19906,283652,181500,36341,Schizophrenia
19907,283659,608995,476254,Dyslexia
19909,283673,668,29463,Osteosarcoma
2127,2837,586,10674,Cystic Fibrosis
2127,2837,613886,28754,Obesity
2127,2837,171300,31511,Pheochromocytoma
2127,2837,615083,1527249,Colorectal Cancer
19924,283748,254400,26948,Mycosis Fungoides
19924,283748,181500,36341,Schizophrenia
2128,2838,180300,3873,Rheumatoid Arthritis
10087,28387,29073,26764,Multiple Myeloma
19941,283871,605027,24299,Lymphoma
19941,283871,635,27819,Neuroblastoma
19941,283871,168600,30567,Parkinson Disease
19941,283871,615083,1527249,Colorectal Cancer
19941,283871,309200,1839839,MAJOR AFFECTIVE DISORDER 2
10094,28394,126200,26769,Multiple Sclerosis
10095,28395,605027,24299,Lymphoma
10095,28395,29073,26764,Multiple Myeloma
19955,283953,611597,86543,Cataract
19962,283989,617282,13421,Dystonia
19962,283989,618346,25958,Microcephaly
19962,283989,3080,3714756,Intellectual Disability
247,284,609122,2940,Aneurysm
247,284,208060,3850,Arteriosclerosis
247,284,108100,3864,Arthritis
247,284,180300,3873,Rheumatoid Arthritis
247,284,600807,4096,Asthma
247,284,209010,4153,Atherosclerosis
247,284,70589,6287,Bronchopulmonary Dysplasia
247,284,144700,7134,Renal Cell Carcinoma
247,284,612227,11849,Diabetes Mellitus
247,284,618278,16059,Fibrosis
247,284,360,17636,Glioblastoma
247,284,615344,20542,Pulmonary Hypertension
247,284,673,24530,Malaria
247,284,70588,25048,Meconium Aspiration Syndrome
247,284,29073,26764,Multiple Myeloma
247,284,613886,28754,Obesity
247,284,178500,34069,Pulmonary Fibrosis
247,284,617080,36572,Seizures
247,284,69077,206743,Rhabdoid Tumor
247,284,2140,235833,Congenital diaphragmatic hernia
247,284,562,242292,McCune-Albright Syndrome
247,284,300813,1261473,Sarcoma
247,284,615083,1527249,Colorectal Cancer
247,284,215600,1623038,Cirrhosis
247,284,610947,1956346,Coronary Artery Disease
247,284,275766,3203102,Idiopathic pulmonary arterial hypertension
10100,28400,126200,26769,Multiple Sclerosis
19967,284004,796,36161,Sandhoff Disease
19967,284004,845,39373,Tay-Sachs Disease
19968,284013,144700,7134,Renal Cell Carcinoma
10102,28402,616860,2871,Anemia
10102,28402,98375,2880,Autoimmune hemolytic anemia
10102,28402,180300,3873,Rheumatoid Arthritis
10102,28402,2145,10278,Craniosynostosis
10102,28402,870,13080,Down Syndrome
10102,28402,601626,23418,leukemia
10102,28402,605027,24299,Lymphoma
10102,28402,29073,26764,Multiple Myeloma
10102,28402,126200,26769,Multiple Sclerosis
10102,28402,3002,398650,Immune thrombocytopenic purpura
19976,284058,168600,30567,Parkinson Disease
19976,284058,3080,3714756,Intellectual Disability
10106,28407,543,6413,Burkitt Lymphoma
10106,28407,1572,9447,Common Variable Immunodeficiency
10106,28407,3389,41296,Tuberculosis
19984,284086,360,17636,Glioblastoma
19984,284086,731,85548,Autosomal Recessive Polycystic Kidney Disease
19984,284086,70567,206698,Cholangiocarcinoma
19984,284086,655,687120,Nephronophthisis
19985,284098,3451,37769,West Syndrome
19985,284098,239300,1855923,Hyperphosphatasia with Mental Retardation
2130,2841,615848,25202,melanoma
19989,284110,612079,2170,Alopecia
19989,284110,600807,4096,Asthma
19990,284111,618357,14544,Epilepsy
19990,284111,617080,36572,Seizures
19990,284111,618437,543888,Epileptic encephalopathy
19993,284119,360,17636,Glioblastoma
19993,284119,615980,23787,Lipodystrophy
19993,284119,69078,23827,liposarcoma
19993,284119,618138,26850,Muscular Dystrophy
19993,284119,613886,28754,Obesity
19993,284119,79084,271694,Familial partial lipodystrophy
19994,284123,615083,1527249,Colorectal Cancer
19996,284131,191,9207,Cockayne Syndrome
19996,284131,181500,36341,Schizophrenia
19996,284131,910,43346,Xeroderma Pigmentosum
20005,284207,613886,28754,Obesity
20007,284217,360,17636,Glioblastoma
20007,284217,613886,28754,Obesity
20007,284217,181500,36341,Schizophrenia
20007,284217,99926,349557,Gestational choriocarcinoma
20007,284217,3080,3714756,Intellectual Disability
20011,284252,1114,282160,Aplasia Cutis Congenita
20011,284252,1297,376524,Branchio-Oculo-Facial Syndrome
20011,284252,2036,1867020,SCALP-EAR-NIPPLE SYNDROME
20020,284293,601626,23418,leukemia
20020,284293,1114,282160,Aplasia Cutis Congenita
20033,284348,615848,25202,melanoma
20033,284348,168600,30567,Parkinson Disease
20033,284348,615083,1527249,Colorectal Cancer
20040,284361,360,17636,Glioblastoma
20040,284361,822,37889,Hereditary spherocytosis
20050,284390,803,2736,Amyotrophic Lateral Sclerosis
20050,284390,586,10674,Cystic Fibrosis
20050,284390,360,17636,Glioblastoma
20050,284390,601626,23418,leukemia
20050,284390,778,35372,Rett Syndrome
20050,284390,3389,41296,Tuberculosis
20050,284390,910,43346,Xeroderma Pigmentosum
20050,284390,138,265354,CHARGE Syndrome
20050,284390,217607,340427,Familial dilated cardiomyopathy
20050,284390,2032,1800706,Idiopathic Pulmonary Fibrosis
20050,284390,275766,3203102,Idiopathic pulmonary arterial hypertension
20054,284403,618346,25958,Microcephaly
20054,284403,300215,266463,Lissencephaly
20054,284403,2512,3711387,Autosomal Recessive Primary Microcephaly
20054,284403,3080,3714756,Intellectual Disability
20057,284415,180300,3873,Rheumatoid Arthritis
20061,284424,180300,3873,Rheumatoid Arthritis
20061,284424,543,6413,Burkitt Lymphoma
20061,284424,98879,8533,Hemophilia B
20061,284424,99828,11311,Dengue Fever
20061,284424,84,15625,Fanconi Anemia
20061,284424,615848,25202,melanoma
20061,284424,29073,26764,Multiple Myeloma
20061,284424,187550,39730,Thalassemia
20061,284424,70567,206698,Cholangiocarcinoma
20061,284424,300813,1261473,Sarcoma
20061,284424,615083,1527249,Colorectal Cancer
20061,284424,215600,1623038,Cirrhosis
20067,284440,360,17636,Glioblastoma
10157,28461,180300,3873,Rheumatoid Arthritis
10157,28461,601626,23418,leukemia
20089,284612,613886,28754,Obesity
20096,284654,275355,7137,Squamous cell carcinoma
20096,284654,259750,29456,Osteoporosis
20096,284654,264270,33804,Pseudohermaphroditism
2136,2847,70589,6287,Bronchopulmonary Dysplasia
2136,2847,635,27819,Neuroblastoma
2136,2847,613886,28754,Obesity
2136,2847,181500,36341,Schizophrenia
2136,2847,309200,1839839,MAJOR AFFECTIVE DISORDER 2
2136,2847,125480,1852197,MAJOR AFFECTIVE DISORDER 1
10167,28471,543,6413,Burkitt Lymphoma
10167,28471,144700,7134,Renal Cell Carcinoma
10167,28471,275355,7137,Squamous cell carcinoma
10167,28471,870,13080,Down Syndrome
10167,28471,601626,23418,leukemia
10167,28471,520,23487,Acute Promyelocytic Leukemia
10167,28471,615848,25202,melanoma
10167,28471,156240,25500,Mesothelioma
10167,28471,654,27708,Nephroblastoma
10167,28471,635,27819,Neuroblastoma
10167,28471,790,35335,Retinoblastoma
10167,28471,273120,39538,Teratoma
10167,28471,601803,265449,Pallister-Killian syndrome
10167,28471,300813,1261473,Sarcoma
10171,28475,3002,398650,Immune thrombocytopenic purpura
10172,28476,605027,24299,Lymphoma
10173,28477,3002,398650,Immune thrombocytopenic purpura
10177,28481,254700,27022,Myeloproliferative disease
10180,28484,183660,85110,Severe Combined Immunodeficiency
20125,284889,180300,3873,Rheumatoid Arthritis
20125,284889,99828,11311,Dengue Fever
20125,284889,673,24530,Malaria
20125,284889,613886,28754,Obesity
2138,2849,360,17636,Glioblastoma
248,285,609122,2940,Aneurysm
248,285,617349,3486,Aortic Aneurysm
248,285,208060,3850,Arteriosclerosis
248,285,108100,3864,Arthritis
248,285,180300,3873,Rheumatoid Arthritis
248,285,209010,4153,Atherosclerosis
248,285,144700,7134,Renal Cell Carcinoma
248,285,612227,11849,Diabetes Mellitus
248,285,360,17636,Glioblastoma
248,285,97279,21670,insulinoma
248,285,601626,23418,leukemia
248,285,616843,24236,Lymphedema
248,285,673,24530,Malaria
248,285,558,24796,Marfan Syndrome
248,285,29073,26764,Multiple Myeloma
248,285,635,27819,Neuroblastoma
248,285,613886,28754,Obesity
248,285,90050,35344,Retinopathy of Prematurity
248,285,33276,36220,Kaposi Sarcoma
248,285,617080,36572,Seizures
248,285,774,39445,Hereditary hemorrhagic telangiectasia
248,285,64739,85083,Ovarian Hyperstimulation Syndrome
248,285,70567,206698,Cholangiocarcinoma
248,285,300813,1261473,Sarcoma
248,285,615083,1527249,Colorectal Cancer
248,285,610947,1956346,Coronary Artery Disease
248,285,275766,3203102,Idiopathic pulmonary arterial hypertension
10204,28508,602668,2931689,Dystrophia myotonica 2
10207,28511,180300,3873,Rheumatoid Arthritis
10207,28511,360,17636,Glioblastoma
10208,28512,180300,3873,Rheumatoid Arthritis
10208,28512,144700,7134,Renal Cell Carcinoma
